,cast,crew,id
31,"Bruce Willis,Madeleine Stowe,Brad Pitt,Christopher Plummer,David Morse,Jon Seda,Frank Gorshin,Joseph Melito,Aaron Michael Lacey,Christopher Meloni,Joey Perillo,LisaGay Hamilton,Matt Ross,Annie Golden,Michael Chance,Vernon Campbell,H. Michael Walls,Bob Adrian,Simon Jones,Carol Florence,Bill Raymond,Ernest Abuba,Irma St. Paule,Rozwill Young,Nell Johnson,Frederick Strother,Charles Techman,Rick Warner,Bruce Kirkpatrick,Wilfred Williams,Joilet Harris,Drucie McDaniel,John Blaisse,Louis Lippa,Stan Kang,Pat Dias,Felix Pire,Karl Warren,Joseph McKenna,Stephen Bridgewater,Ray Huffman,Charley Scalies,Paul Meshejian,Kevin Thigpen,Jann Ellis,Michael Ryan Segal,Korchenko,Chuck Jeffreys,Barry Price,John Panzarella,Janet Zappala,Lisa Talerico,Tiffany Baldwin,C.J. Byrnes,Tom Detrik,Joe Gerety,Renee Spei,Bonnie Loev,Raymond Mamrak,Sal Mazzotta,Allelon Ruggiero,Thang","Terry Gilliam,David Webb Peoples,Janet Peoples,Charles Roven,Robert Cavallo,Gary Levinsohn,Robert Kosberg,Roger Pratt,Mick Audsley,Imogen Pollard,Jay Meagher,Paul Buckmaster,Crispian Sallis,Jeffrey Beecroft,William Ladd Skinner,Margery Simkin,Julie Weiss,Mark Egerton,Lloyd Phillips,Kelley Smith-Wait,Christina Bartolucci,Christine Beveridge,William A. Kohout,Allen Weisinger,Carl Catanese,Steven Lane Ewing,Glen Foster,Tim Galvin,Rick Gamez,Wesley Goodwin,Doug Harlocker,Kevin Ishioka,Lara Kelly,Mark Kendig,John D. Kretschmer,Robert LaPrell,L챗 Ho횪ng,Ted Lubonovich II,Paul Maiello,Paul A. Minitello,Larry Misselhorn,Scott T. Pina,Gary Pugh,Wayne Smith,Diane Greaves,Peter Joly,Randy Smith,Jack Stew,Jason Swanscott,Ted Swanscott,David Acord,Russell Hardee,James Healy,Russell Hurlburt,Paul Kocar,Thomas Lockey,Joseph P. Mercurio,Shirley Montefusco,Anthony Simonaitis,Beecher Tomlinson,Richard Bain,Martin Body,Steve Cutmore,Doug Forrest,Kent Houston,Chris Panton,Susi Roper,G.A. Aguilar,Sandy Alexander,Bill Anagnos,John Copeman,Paul Couch,Douglas Crosby,E.J. Evans,Terry Jackson,Ronald O. Jaynes,Chuck Jeffreys,David S. Lomax,Steve Martin,Steve Martin,Elliot Santiago,Steve Santosusso,Brian Smyj,Rhett Bloomquist,Phillip V. Caruso,David Cecil,Andrew Reed Conner,Bill Fiedler,Mike Finnegan,Vinnie Gerardo,Thomas Greco,Craig Haagensen,William Jones,Ian Kelly,Craig Ligget,Matt Miller,Peter Norman,Kyle Rudolph,Keith Salkowski,Lee Shapira,Brian Snell,Mikie Heilbrun,Eric H. Sandberg,B.J. Rogers,Lucy Darwin,Dan Gane,Pamela Susan Hall,Brian Ufberg,Eddie Wilder,Glynn Williams,Marilyn Bailey,Ted Criswell,Dennis Davidson,Marc Diener,Scott Elias,Carole French,Reva Grantham,Warren Holcomb,Avi Korein,Ernie Malik,Elena Moscatt,Elizabeth J. Nevin,Matilde Valera,Charley Armstrong,Peggy Nicholson,Matt Codd,Thomas Turnbull,Silvija L. Moess,Richard Curry,Lloyd Phillips,Kate Bartouldus,Penny Causer,Trevor Collins,Chuck Finch,Scott Maginnis,Patrick McGrath,Melissa Stanton,Jim Clubb,Ken Tarallo,Mark Egerton,Charles Miller,Marissa Giunta,Mike Lemon,Budge Tremlett,Tasha Pym,Simon Cozens,Ian Wilson,Mark Berrow,Mike Miller,Andrew Bernstein",63
32,"Craig Sheffer,Elizabeth McGovern,Tom Hulce,Ken Pogue,Ron Sauv챕,Val Kilmer,Freddy Andreiuci","Jean-Jacques Annaud,Alain Godard,Jean-Jacques Annaud,Jean-Jacques Annaud,Antoine Compin,Charis Horton,Robert Fraisse,Louise Rubacky,Mary Jo Slater,Ian D. Thomas,D.A. Menchions,Lesley Beale,Aggie Guerard Rodgers,Stephan Dupuis,Thom MacIntyre,Clare Davis,Andy Nieman,Sandy Berman,David Neil Trifunovich,Sean MacLeod Phillips,Doane Gregory,Allen Smith,Roger Vernon,Carla Hetland,Laurence Duval Annaud",78802
33,"Christine Cavanaugh,Miriam Margolyes,Danny Mann,Hugo Weaving,Miriam Flynn,James Cromwell,Russi Taylor,Evelyn Krape,Michael Edward-Stevens,Charles Bartlett,Paul Livingston,Roscoe Lee Browne,Magda Szubanski,Zoe Burton,Paul Goddard,Wade Hayward,Brittany Byrnes,Mary Acres","Andrew Lesnie,George Miller,George Miller,Doug Mitchell,Dick King-Smith,Nigel Westlake,Jay Friedkin,Chris Noonan,Chris Noonan,Bill Miller",9598
34,"Emma Thompson,Jonathan Pryce,Steven Waddington,Samuel West,Rufus Sewell,Penelope Wilton,Janet McTeer,Jeremy Northam,Alex Kingston,Richard Clifford,David Ryall,Stephen Boxer","Penny Rose,Christine Beveridge,Michael Nyman,Christopher Hampton,Christopher Hampton,Caroline Amies,George Akers,Denis Lenoir,Frank Walsh,John McGrath,Graham Daniel,Ray Merrin,Ronald Shedlo,Michael Holroyd,Felicity Cottrell,David Morani,Peter Robertson,Penny Eyles,Norma Webb,Stuart Hopps,Jupiter Sen,Andy Semple,Kirsten Hecktermann,Loredana Nicolao,Fred Harris,Jill Furmanovsky,Luis Lazo,Dennis McTaggart,James Marsh,Elaine Davis",47018
35,"Susan Sarandon,Sean Penn,Robert Prosky,Raymond J. Barry,R. Lee Ermey,Celia Weston,Lois Smith,Scott Wilson,Roberta Maxwell,Margo Martindale,Jack Black,Ray Aranha,Peter Sarsgaard,Barton Heyman,Steve Boles,Nesbitt Blaisdell,Larry Pine,Kevin Cooney,Clancy Brown,Michael Cullen,Missy Yager,Jenny Krochmal,Jon Abrahams,Arthur Bridgers,Steve Carlisle,Eva Amurri Martino,Jack Henry Robbins,Dennis Neal,Molly Bryant,Adele Robbins,Pete Burris,Joan Glover,Lenore Banks,Scott Sowers,Cortez Nance Jr.,Adam Nelson,Jeremy Knaster,Marcus Lyle Brown,Anthony Michael Frederick,Thomas McGowan,Codie Scott,Helen Prejean","Roger Deakins,Tim Robbins,Tim Robbins,Tim Robbins,Julia Roberts,Tim Bevan,Eric Fellner,Rudd Simmons,Rudd Simmons,Bruce Springsteen,Clancy Brown,Jon Kilik,Anthony J. Ciccolini III,Tom Warren,Renee Ehrlich Kalfus,Douglas Aibel,Helen Prejean,David Robbins,David Robbins,Richard Hoover,Lisa Zeno Churgin,Tim Monich,Sharon Boyle,Tod A. Maitland,Dan Sable,Lynn Sable,Simon Abkarian,Allan F. Nicholls,Allan F. Nicholls,Eddie Vedder,Sam Hoffman,Peter Gabriel,Barry Levine,Lawrence Amanuel,Brick Mason,Suzanne Weinert,Jack Snyder,David Stein,Allison R. Hebble,Ray Hubley,George A. Lara,Kim Marie Druce,Malcolm Ritchie,Mark Seldis,Ma Kalaadevi Ananda,Chuck Stringer,Eva Z. Cabrera,Martin Bernstein,Michal Bigger,Demmie Todd,Bradford L. Hohle,R.A. White,Aaron F. Quarles,Richie Ford,Barbara Heller,Lance Shepherd,Patrick Mullins,Michael Kriston,Greg Addison,David Campbell,Andy Harris,Mitchell Andrew Lillian,Graham Stumpf,Tony Arnaud,Tom Salvatore,Michele Giordano,Robin Brown,Christie Alexander,Michael Curry Sr.,Patrick McGuire,Patrick K. Coppinger,David Spinozza,Kayla Chaillot,Pete Aquino,Gary Chester,Barry Gastelu,Thomas Wright,Lucian Baran,Greg Cattano,Susie Blanchard,Scott August,Scott Dior,John Dowdell,Jerry Everett,Clare Larson,William Moore,Jonathan Graham,Mindy Sheldon,Nancy Kriegel,Yvette Nabel,Morgan Miller,Rashid Chinchanwala",687
36,"Peter Reznick,John McDonough,Avi Hoffman,Matt Malloy,Abby Lewis","Avy Kaufman,John Barry,Charley Beal,Stephen Low,Stephen Low,Cynthia Flynt,James Lahti,Joe Gonzalez,Andrew Gellis,Andrew Kitzanuk,Kate Yatsko",139405
37,"Kirstie Alley,Steve Guttenberg,Ashley Olsen,Mary-Kate Olsen,Jane Sibbett,Philip Bosco,Michelle Grisom,Desmond Robertson,Tiny Mills,Shanelle Henry,Mich챔le Lonsdale Smith,Sean Orr,Elizabeth Walsh","Andy Tennant,Deborah Dean Davis",33689
38,"Alicia Silverstone,Stacey Dash,Brittany Murphy,Paul Rudd,Donald Faison,Elisa Donovan,Breckin Meyer,Jeremy Sisto,Dan Hedaya,Wallace Shawn,Twink Caplan,Justin Walker,Julie Brown,Nicole Bilderback","Amy Heckerling,Amy Heckerling,Scott Rudin,Bill Pope,Debra Chiate,Robert Lawrence,Steven J. Jordan,David Kitay,Mona May,Karyn Rachtman,Marcia Ross",9603
39,"James Earl Jones,Charles S. Dutton,Jack Robinson,Tsholofelo Wechoemang,Ramalao Makhene,Richard Harris,Dolly Rathebe,Jennifer Steyn,Ian Roberts,David Clatworthy","Darrell James Roodt,Ronald Harwood,Alan Paton,Joshua Sinclair",34615
40,"Ian McKellen,Annette Bening,Jim Broadbent,Kristin Scott Thomas,Adrian Dunbar,Maggie Smith,Tim McInnerny,Robert Downey Jr.,Edward Hardwicke,Nigel Hawthorne,Jim Carter,Dominic West,John Wood,Roger Hammond,Bill Paterson,Donald Sumpter,James Dreyfus,Derek Lyons","Richard Loncraine,William Shakespeare,Ian McKellen,Richard Loncraine",31174
41,"Larenz Tate,Keith David,Chris Tucker,Freddy Rodr챠guez,Rose Jackson,Clifton Powell,Terrence Howard,Bokeem Woodbine,Sticky Fingaz,Clifton Collins Jr,Elizabeth Rodriguez,Michael Imperioli","Danny Elfman,Lisa Rinzler,Albert Hughes,Albert Hughes,Allen Hughes,Allen Hughes,Dan Lebental,Michael Henry Brown,Darryl Porter",11443
42,"Robert Downey Jr.,Meg Ryan,Sam Neill,David Thewlis,Hugh Grant,Polly Walker,Ian McKellen,Ian McDiarmid,Mary MacLeod,Willie Ross","Michael Hoffman,Rose Termain,Rupert Walters,Sarah Blackburn,Mark Bentley,James Acheson",35196
43,"Christopher Lambert,Robin Shou,Linden Ashby,Cary-Hiroyuki Tagawa,Bridgette Wilson,Talisa Soto,Trevor Goddard,Chris Casamassa,Fran챌ois Petit,Keith Cooke,Ed Boon","Paul W.S. Anderson,Martin Hunter,George S. Clinton,John R. Leonetti,Robert Engelman,Lawrence Kasanoff,Ed Boon,Ed Boon,John Tobias,John Tobias,Kevin Droney,Lauri Apelian,Alison Savitch,Danny Simon,Jules Stewart",9312
44,"Nicole Kidman,Matt Dillon,Joaquin Phoenix,Casey Affleck,Illeana Douglas,Alison Folland,Dan Hedaya,Wayne Knight,David Cronenberg,Kurtwood Smith,Holland Taylor,Susan Traylor,Maria Tucci,Tim Hopper","Gus Van Sant,Joyce Maynard,Buck Henry,Laura Ziskin,Jonathan T. Taplin,Leslie Morgan,Sandy Isaac,Danny Elfman,Eric Alan Edwards,Curtiss Clayton,Deirdre Bowen,Missy Stewart,Carol Lavoie,Beatrix Aruna Pasztor,Howard Feuer,Joseph M. Caracciolo Jr.",577
45,"Winona Ryder,Anne Bancroft,Ellen Burstyn,Kate Nelligan,Jean Simmons,Maya Angelou,Alfre Woodard,Dermot Mulroney,Lois Smith,Kate Capshaw,Rip Torn,Johnathon Schaech,Samantha Mathis,Joanna Going,Esther Rolle,Jared Leto,Claire Danes,Lecy Goranson,Holland Taylor,Tim Guinee,Loren Dean,Melinda Dillon,Richard Jenkins,Denis Arndt,Adam Baldwin,Michael McElroy,Ari Meyers,Jane Alden,Tamala Jones,Alicia Goranson,Will Estes,Mykelti Williamson","Jocelyn Moorhouse,Sarah Pillsbury,Jane Anderson,Jill Bilcock,Thomas Newman,Janusz Kami흦ski,Whitney Otto,Midge Sanford,Patricia Whitcher,Walter F. Parkes,Deborah Jelin Newmyer,Laurie MacDonald,Risa Bramon Garcia,Mary Vernieu,Leslie Dilley,Ed Verreaux,Marvin March,Ruth Myers",11861
46,"Brad Pitt,Morgan Freeman,Gwyneth Paltrow,John C. McGinley,Kevin Spacey,R. Lee Ermey,Richard Roundtree,Richard Schiff,Julie Araskog,Mark Boone Junior,John Cassini,Reg E. Cathey,Peter Crombie,Hawthorne James,Michael Massee,Leland Orser,Richard Portnow,Daniel Zacapa,Alfonso Freeman,Harris Savides,Andrew Kevin Walker,Richmond Arquette,Pamala Tyson,Emily Wagner,Shannon Wilcox,George Christy,Endre Hules,William Davidson,Bob Collins,Dominique Jennings,Allan Kolman,Gene Borkan,Mario Di Donato,Harrison White,Bob Stephenson,Michael Reid MacKay,Lennie Loftin,Martin Serene,David Correia,Lexie Bigham,Evan Mirand,Paul Eckstein,Rachel Flanagan,Heidi Schanz,Brian Evers,James Deeth,Charles A. Tamburro,Charles S. Dutton,Arthur Max","Suzanne Smith,Howard Shore,Michael Kaplan,Clay A. Griffith,Arthur Max,William Hoy,Darius Khondji,Billy Hopkins,Richard Francis-Bruce,Lynn Harris,Kim Coleman,Kerry Barden,Vincent Landay,David Fincher,Steve Boeddeker,Ce찼n Chaffin,Ren Klyce,Ren Klyce,Gianni Nunnari,Dan Kolsrud,Arnold Kopelson,Andrew Kevin Walker,Phyllis Carlyle,Anne Kopelson,Gary Wissner,Danny Cangemi,Hugo Santiago,Joe Fineman,Ellen Segal,Peter Albiez,Barry Chusid,Charles A. Tamburro,Aisha Coley,Michele Platt,John Nutt,Conrad W. Hall,Richard Saperstein,Stephen Joel Brown,Nana Greenwald,Chris Gibbin,Ric Keeley,Ted Zachary,Mark Graziano,Allan Wertheim,Rob Bottin,William C. Gerrity,Patrick Dodd,Monty Westmore,William Davidson,Larry Velasco,Jean Ann Black,Elizabeth Lapp,Elinor Bardach,Russell McEntyre,Wayne Stone,Marvin E. Lewis,Marsha Bozeman,David Emmerichs,Robert J. Litt,Elliot Tyson,Lori Rowbotham,Wendy Cox,Becky Ochoa,Michael A. Chavez,Peter Sorel,Dale Myrand,Chuck Picerni Jr.,Michael Hancock,Jennifer McNamara,Yvan Lucas,Angie Rubin,Willie D. Burton,John Lissauer,Jack Keller,Robert S. Mendelsohn,Paul Hargrave,Brad Edmiston,Greg Kimble,Robert C. Lusted,Francesca Dodd,Kim B. Christensen,Jennifer L. Ware,Rick Hart,David Behle,Bert Dovo,Sanford Panitch,Larry J. Aube,George Alden,Andrea Gargano,Philip Rogers",807
47,"Irene Bedard,Mel Gibson,David Ogden Stiers,John Kassir,Russell Means,Christian Bale,Judy Kuhn,Linda Hunt,Danny Mann,Billy Connolly,Joe Baker,Frank Welker,Michelle St. John,James Apaumut Fall,Gordon Tootoosis,Jim Cummings","Susannah Grant,Alan Menken,H. Lee Peterson,Philip LaZebnik,Chris Buck,Chris Buck,Mike Gabriel,Eric Goldberg,Carl Binder,James Pentecost,Andreas Deja,Dave Kupczyk,Marlon West,Trevor Tamboline,Randy Sanchez,Tim Allen,Anthony DeRosa,Craig R. Maras,Rick Moore,Brendan Harris,Maria Gonzalez,Peter J. Deluca,Dan Lund,John Huey,Pat Sito,Thomas Baker,Rob Bekuhrs,Larry White,James Baker,Brice Mallier",10530
48,"Pascale Bussi챔res,Rachael Crawford,Henry Czerny,Don McKellar","Patricia Rozema,Patricia Rozema,Barbara Tranter,Robert Lantos,Lesley Barber,Douglas Koch,Susan Shipton,Deirdre Bowen",8391
49,"Stephen Baldwin,Gabriel Byrne,Chazz Palminteri,Kevin Pollak,Pete Postlethwaite,Kevin Spacey,Suzy Amis,Giancarlo Esposito,Benicio del Toro,Dan Hedaya,Paul Bartel,Carl Bressler,Christine Estabrook,Clark Gregg,Morgan Hunter,Louis Lombardi,Frank Medrano,Ron Gilbert","Bryan Singer,Bryan Singer,Michael McDonnell,Robert Jones,Art Horan,Fran챌ois Duplat,Hans Brockmann,Newton Thomas Sigel,John Ottman,Francine Maisler,Howard Cummings,David Lazan,Sara Andrews,Louise Mingenbach,Vicky Herman,John Ottman,Kenneth Kokin,Christopher McQuarrie,Chris Squires,Geoffrey Patterson,Craig Woods,Robert C. Carlson,Bruce Douglas Johnson,P. Scott Sakamoto,Wendy Dallas,Tony Bonaventura,John Coven,David P. Barton,Reinhart Peschke,Gary Jensen,Lia Vollack,Haley McLane,Mark Meloccaro,Lori Eskowitz,Tara Spurlock,Michelle B체hler,Barbara Olvera,Chanel Salzer,Ashley Friedman,Roy L. Downey,Geno Hart,Joe Cosentino,Ken Plumlee,Joseph Aroesti,Ellen Francisco,David Pollack,Linda R. Chen,Caroline Burton,John Johnson,Kathy Driscoll,Lisa Miller Katz,Michael Tinger,Roger Fenton,Chuck Michael,David Spence,Sukey Fontelieu,Nash Michael,Karen G. Wilson,Richard Burton,Larry Group챕,Robert J. Litt,Elliot Tyson,Greg P. Russell,Gloria Kaiser",629
50,"Cynthia Rothrock,Marshall R. Teague,Daniel McVicar,Lydie Denier,Art Camacho,Robert Miano",Richard W. Munchkin,117164
51,"Woody Allen,Mira Sorvino,Helena Bonham Carter,F. Murray Abraham,Donald Symington,Claire Bloom,Olympia Dukakis,Michael Rapaport,David Ogden Stiers,Jack Warden,Peter Weller,Danielle Ferland","Juliet Taylor,Woody Allen,Woody Allen,Letty Aronson,Robert Greenhut,Tom Warren,Jeffrey Kurland,Helen Robin,Helen Robin,Charles H. Joffe,Jack Rollins,Susan E. Morse,Robert Hein,Carlo Di Palma,Susan Bode,Dick Hyman,Santo Loquasto,Jean Doumanian,J.E. Beaucaire,Lee Dichter,Thomas A. Reilly,Brian Hamill,Dick Mingalone,Kay Chapin,Sylvia Menno,Gary Alper,Scott Kordish,Michael Proscia Jr.,Micah Solomon,Glenn Lloyd",11448
52,"Enrico Lo Verso,Michele Placido,Piro Milkani,Carmelo Di Mazzarelli,Marjeta Ljarja","Gianni Amelio,Gianni Amelio,Andrea Porporati,Alessandro Sermoneta",49133
53,"Steve Guttenberg,Jay O. Sanders,John Terry,Bug Hall,Jessica Robertson,Patrick Renna,Billy L. Sullivan,Chauncey Leopardi,Jordan Brower,Hayley Kolb,Haley Miller,Ashley Welch","Holly Goldberg Sloan,Holly Goldberg Sloan",26441
54,"Jennifer Jason Leigh,Mare Winningham,Ted Levine,Max Perlich,John Doe,John C. Reilly,Jimmy Witherspoon,Jason Carter","Ulu Grosbard,Barbara Turner",97406
55,"Johnny Morina,Malcolm McDowell,Maggie Castle,James Rae,Michael Ironside","Robert Tinnell,David Sherman,Robert Tinnell",124057
56,"Holly Hunter,Robert Downey Jr.,Anne Bancroft,Charles Durning,Claire Danes,Dylan McDermott,Geraldine Chaplin,Steve Guttenberg,David Strathairn,Cynthia Stevenson","Jodie Foster,Chris Radant,W.D. Richter,Jodie Foster,Peggy Rajski,Mark Isham,Lajos Koltai,Lynzee Klingman,Avy Kaufman,Stuart Kleinman,Andrew McAlpine,James E. Tocci,Barbara Drake,Susan Lyall,Taryn Weaver,Dianne Dreyer,Anne S. Reilly",9089
57,"Philippe Noiret,Massimo Troisi,Maria Grazia Cucinotta,Renato Scarpa,Linda Moretti,Mariano Rigillo,Anna Bonaiuto,Simona Caparrini,Carlo Di Maio,Nando Neri,Vincenzo Di Sauro,Orazio Stracuzzi,Sergio Solli,Alfredo Cozzolino","Michael Radford,Antonio Sk찼rmeta,Furio Scarpelli,Giacomo Scarpelli,Mario Cecchi Gori,Vittorio Cecchi Gori,Gaetano Daniele,Luis Bacalov,Franco Di Giacomo,Roberto Perpignani",11010
58,"Lothaire Bluteau,Patrick Goyette,Jean-Louis Millette,Kristin Scott Thomas,Ron Burrage","Robert Lepage,Robert Lepage",99040
59,"Hal Scardino,Litefoot,Lindsay Crouse,Richard Jenkins,Rishi Bhat,Steve Coogan,David Keith,Sakina Jaffrey,Vincent Kartheiser,Nestor Serrano","Frank Oz,Kathleen Kennedy,Melissa Mathison,Russell Carpenter,Randy Edelman,Ian Crafford,Jane Startz,Frank Marshall,Kate Kennedy,Margery Simkin",11359
60,"Sally Field,Kiefer Sutherland,Ed Harris,Charlayne Woodard,Joe Mantegna,Olivia Burnette,Alexandra Kyle,Keith David,Philip Baker Hall,Natalija Nogulich,Armin Shimerman,Nicholas Cascone,Darrell Larson,Cynthia Rothrock,Wanda Acuna,Sierra Pecheur","John Schlesinger,Erika Holzer,Peter Honess,Amir Mokri,Mali Finn,Stephen Hendrickson,David J. Bomba,Michael I. Levy,Michael Polaire,Kathryn Knowlton,Bobbie Read,Jan K. Bergstrom,Ana Maria Quintana,Melinda Sue Gordon,Beth Jochem Besterveld,Edward Tise,Bobby J. Foxworth,Michael Herbick,Donald O. Mitchell,Frank A. Monta챰o,Martin Maryska,Terry Rodman,Todd O. Russell,James Newton Howard,Michael Polaire,Michael Trent,Amanda Silver,Rick Jaffa",17182
61,"Richard Dreyfuss,Glenne Headly,Jay Thomas,Olympia Dukakis,William H. Macy,Alicia Witt,Nicholas John Renner,Joseph Anderson,Anthony Natale,Jean Louisa Kelly,Terrence Howard,Damon Whitaker,Alexandra Boyd,Joanna Gleason,Beth Maitland,Joshua Minnick","Stephen Herek,Patrick Sheane Duncan,Robert W. Cort,Ted Field,Michael Nolin,Michael Kamen,Oliver Wood,David Nichols,Ken Chase,Jeffrey Downer,Tim Chau,Sharon Boyle,Adrienne Hamalian-Mangine,Valerie Mickaelian Kucera,Steve Boyum,Aggie Guerard Rodgers,Trudy Ship,Jan K. Bergstrom,Sharon Bialy,Dina Lipton,Werner Sherer,Gerald Quist,Mary L. Pyanowski,Susan V. Kalinowski,Gemma La Mana,David Luckenbach,William D. Barber,William Teitler,William Teitler,Judith James,Patrick Sheane Duncan,Scott Kroopf,Richard C. Franklin,Jeffrey Wetzel,Alan Locke,Alan Manzer,Brian Markey,Greg McMickle,Albert Gasser,Chris Jargo,Nils C. Jensen,David Kern,Donald J. Malouf,Earl Sampson,Thomas Whiting,Bob Riggs,James B. Crawford,Gene Kearney,Michael Laws,Bob Munoz,Nick Papanickolas,Linda Henrikson,Tara Timpone,Joanna Guzzetta,Christopher Brooks,Bruce McDonald",2054
62,"Shawn Wayans,Marlon Wayans,Tracey Cherelle Jones,Chris Spencer,Vivica A. Fox,Suli McCullough,Bernie Mac,Faizon Love,Keenen Ivory Wayans,Kim Wayans,Helen Martin,Virginia Watson,Darrel Heath","Paris Barclay,Shawn Wayans,Marlon Wayans,Phil Beauman,Eric L. Gold,Keenen Ivory Wayans,Mark Burg,Dan Genetti,John Barnes,Russ Brandt,Marshall Harvey,William Young",10607
63,"Sandra Bullock,Denis Leary,Yaphet Kotto,Stephen Dillane,Tracey Cherelle Jones,Julia Montgomery Brown,Claire Rankin,Jane Moffat,Mike Starr,Jonathan Tucker,Wayne Robson,Michael Badalucco","Bill Bennett,Denis Leary,Mike Armstrong",19760
64,"Pauly Shore,Stephen Baldwin,Joey Lauren Adams,Teresa Hill,William Atherton,Dara Tomanovich,Kevin West,Denise Dowse,Kylie Minogue,Kyle Gass,Jack Black,Rose McGowan","Bradley Jenkel,Brad Krevoy,Steven Stabler,Adam Leff,Mitchell Peck,Andrew Gross,Phedon Papamichael,Christopher Greenbury,Jason Bloom",9536
65,"Patrick Bergin,Matt Frewer,Ely Pouget,Camille Cooper,Patrick LaBrecque,Crystal Celeste Grant,Sean P. Young,Mathew Valencia,Kevin Conway,Richard Fancy,Castulo Guerra,Molly Shannon,Ellis E. Williams","Farhad Mann,Farhad Mann,Keith Fox,Avram Butch Kaplan,Steven A. Lane,Peter A. McRae,Robert Pringle,Edward Simons,Clive Turner,Robert Folk,Ward Russell,Joel Goodman,Stephen King",11525
66,"Jerry Barone,Al Pacino,Mary Elizabeth Mastrantonio,Joe Grifasi,Geoff Pierson","Joseph Stefano,James Foley",40628
67,"Victoria Abril,Josiane Balasko,Alain Chabat,Ticky Holgado,Catherine Hiegel,Katrine Boorman,Telsche Boorman,V챕ronique Barrault","Carlos Conti,Claude Berri,Josiane Balasko,Josiane Balasko,Patrick Aubr챕e,Telsche Boorman,G챕rard de Battista,Fabienne Katany",4482
68,"Ice Cube,Chris Tucker,Nia Long,Tom Lister Jr.,John Witherspoon,Anna Maria Horsford,Regina King,Paula Jai Parker,Faizon Love,DJ Pooh,Tony Cox,Anthony Johnson,Bernie Mac,Meagan Good,Terri J. Vaughn,F. Gary Gray,Reynaldo Rey,Michael Clarke Duncan","F. Gary Gray,DJ Pooh,Ice Cube,Frank Fitzpatrick,Ice Cube",10634
69,"George Clooney,Quentin Tarantino,Harvey Keitel,Juliette Lewis,Ernest Liu,Salma Hayek,Cheech Marin,Danny Trejo,Tom Savini,Fred Williamson,Michael Parks,Brenda Hillhouse,John Saxon,Marc Lawrence,Kelly Preston,John Hawkes,Tito Larriva,Peter Atanasoff,Johnny Vatos Hernandez,Aimee Graham,Heidi McNeal,Ernest M. Garcia,Gregory Nicotero,Cristos,Mike Moroff,Tia Texada,Janine Jordae,Ungela Brockman,Michelle Berube,Michael McKay,Jake McKinnon,Walter Phelan,Wayne Toth","Robert Rodriguez,Quentin Tarantino,Quentin Tarantino,Gianni Nunnari,Robert Rodriguez,Lawrence Bender,Graeme Revell,Guillermo Navarro,Robert Rodriguez,Elaine J. Huzzar,Johanna Ray,Cecilia Montiel,Mayne Berke,Felipe Fern찼ndez del Paso,Graciela Maz처n,Elizabeth Avellan,John Esposito,Robert Kurtzman,Paul Hellerman,Robert Kurtzman,Meir Teper,Dean Beville,Matthew C. Beville,Allan Bromberg,Carrie Cashman,Gloria Cooper,Gloria Cooper,Patrushkha Mierzwa,Scott Curtis,Solange S. Schwalbe,Tom Gerard,Sergio Reyes,Robert Rodriguez,Dana Gustafson,Warren Hamilton Jr.,Greg Hedgepath,Patricio A. Libenson,Charles Maynes,John Pospisil,Charles Ewing Smith,William Jacobs,B. Tennyson Sebastian III,Frank Smathers,Mark Ulano,John Bisson,Gill Montie,Ermahn Ospina,Ermahn Ospina,Paul Hellerman,Tamara Smith,Douglas Aarniokoski,Brian Bettwy,Michael Atwell,James C. Beeson,Carlos A. Chavez,Jennifer Flynn,Wendy Jerde,Adam Markey,Pedro V. Suchite,Alex Bogartz,Robert Clark,Larry McCauley,David Shwartz,Chris Carriveau,Kenneth Carriveau,Paul Dowler,Gregg M. Hartman,Jeff Hay,Howard Payne Miller,Michael Whetstone,Colin De Rouin,Adam Lustig,Brian Markey,Martin Milligan,Abigail Sheiner,Jay Beattie,Steve M. Davison,Patrick Yackett,Guillermo Navarro,Alan Cohen,Rick Stribling,Young Vance Cohen,Robert Rodriguez,Joyce Rudolph,Jacqueline Aronson,Mary Kay Jensen,Jillian Kreiner,Craig Braginsky,Antoine Durr,Ken Bondy,Bruce Callahan,Laura Rush,Caylah Eddleblute,Nick Roberts,William Atwell,Taylor A. Cummings,William Atwell,Derek Raser,Luz Mar챠a Rojas,Lou Ann Quast,David Orr,Daniel Fort,Nathan Hathaway,Lennon Bass Jr.,Eric S. Foster,Robert Earl Craft,Steev Beeson,Dawn Todd Curfman,Joshua Winget,Tim Simonec,Dan Wallin,Steven J. Scott,Rochelle Gross,Josh R. Jaggars,Diana Dru Botsford,Jan D. Tys",755
70,"William Baldwin,Cindy Crawford,Steven Berkoff,Christopher McDonald,Miguel Sandoval,Johann Carlo,Salma Hayek,John Bedford Lloyd,Jenette Goldstein,Paul Dillon,Olek Krupa,Gustav Vintas,Marc Macaulay,Ruben Rabasa,Sonny Carl Davis,Dan Hedaya,Antoni Corone,Dan Hedaya","Andrew Sipes,Joel Silver,Charlie Fletcher,Mark Mancina,Richard Bowen,Christian Wagner,Paula Gosling,David Finfer,Steven Kemper,Jackie Burch,James H. Spencer,William F. Matthews,Don K. Ivey,Louise Frogley",11859
